,Anode,x,y,Cell0,Cell1,Cell2,Cell3,Cell4,Cell5,Cell6,Cell7,Cell8,Cell9,Cell10,Cell11,Cell12,Cell13,Cell14,Cell15,Cell16,Cell17,Cell18,Cell19,Cell20,Cell21,Cell22,Cell23,Cell24,Cell25,Cell26,Cell27,Cell28,Cell29,Cell30,Cell31,Cell32,Cell33,Cell34,Cell35,Cell36,Cell37,Cell38,Cell39,Cell40,Cell41,Cell42,Cell43,Cell44,Cell45,Cell46,Cell47,Cell48,Cell49,Cell50,Cell51,Cell52,Cell53,Cell54,Cell55,Cell56,Cell57,Cell58,Cell59,Cell60,Cell61,Cell62,Cell63,Cell64,Cell65,Cell66,Cell67,Cell68,Cell69,Cell70,Cell71,Cell72,Cell73,Cell74,Cell75,Cell76,Cell77,Cell78,Cell79,Cell80,Cell81,Cell82,Cell83,Cell84,Cell85,Cell86,Cell87,Cell88,Cell89,Cell90,Cell91,Cell92,Cell93,Cell94,Cell95,Cell96,Cell97,Cell98,Cell99,Cell100,Cell101,Cell102,Cell103,Cell104,Cell105,Cell106,Cell107,Cell108,Cell109,Cell110,Cell111,Cell112,Cell113,Cell114,Cell115,Cell116,Cell117,Cell118,Cell119,Cell120,Cell121,Cell122,Cell123,Cell124,Cell125,Cell126,Cell127,Cell128,Cell129,Cell130,Cell131,Cell132,Cell133,Cell134,Cell135,Cell136,Cell137,Cell138,Cell139,Cell140,Cell141,Cell142,Cell143,Cell144,Cell145,Cell146,Cell147,Cell148,Cell149,Cell150,Cell151,Cell152,Cell153,Cell154,Cell155,Cell156,Cell157,Cell158,Cell159
96,1.0,9.0,7.0,8205.500664010624,8270.837981407703,8291.636122177955,8311.626826029216,8267.714475431607,8262.37583001328,8265.316069057106,8295.653386454183,8218.640106241699,8290.946879150066,8281.30411686587,8276.231075697211,8283.936254980079,8314.293492695882,8265.750332005313,8275.839309428951,8256.12749003984,8290.31208499336,8278.211155378485,8316.253652058433,8310.250996015937,8314.790172642763,8267.787516600265,8282.253652058433,8247.540504648074,8309.207171314742,8288.346613545817,8292.228419654715,8274.094289508632,8305.997343957504,8317.294820717132,8315.996015936254,8318.030544488713,8326.746347941567,8285.011952191235,8298.762284196548,8304.804780876493,8348.638778220451,8308.733067729083,8310.519256308102,8311.601593625497,8308.966799468792,8282.338645418327,8289.654714475431,8311.284196547145,8324.32005312085,8358.220451527224,8346.683930942894,8301.525896414343,8324.169986719788,8316.86321381142,8321.541832669323,8295.387782204516,8321.839309428951,8306.297476759628,8329.037184594954,8317.278884462152,8323.317397078354,8290.885790172642,8306.029216467463,8312.099601593625,8337.006640106241,8306.25498007968,8330.318725099602,8287.675962815405,8300.179282868527,8324.217795484728,8339.15272244356,8334.543160690571,8331.342629482071,8320.83266932271,8349.39309428951,8302.614873837982,8335.201859229748,8337.332005312084,8339.14342629482,8315.556440903054,8336.714475431607,8328.820717131473,8357.079681274901,8321.802124833997,8334.484727755644,8322.605577689243,8335.871181938912,8313.795484727756,8313.128818061088,8301.646746347942,8318.601593625497,8339.575033200532,8366.066401062417,8336.005312084993,8348.60026560425,8346.104913678619,8347.54448871182,8318.341301460823,8356.415670650731,8310.354581673308,8319.683930942894,8299.147410358566,8357.74369189907,8324.652058432936,8372.03187250996,8332.106241699867,8382.03984063745,8343.760956175298,8318.0,8324.564409030545,8361.528552456839,8319.661354581673,8313.889774236388,8323.381142098273,8373.980079681274,8308.212483399735,8374.852589641434,8340.074369189908,8368.978751660026,8336.547144754317,8357.260292164674,8341.394422310757,8376.220451527224,8329.011952191235,8315.531208499337,8296.107569721116,8315.920318725099,8324.584329349269,8389.868525896414,8361.284196547145,8329.066401062417,8356.135458167331,8370.571049136786,8346.755644090306,8380.549800796813,8357.733067729083,8392.68791500664,8336.675962815405,8349.586985391767,8325.27091633466,8354.371845949536,8337.783532536521,8336.39309428951,8326.252324037185,8351.057104913678,8335.435590969455,8354.948207171316,8331.179282868527,8369.217795484728,8314.16733067729,8301.509960159363,8265.867197875166,8261.836653386454,8311.091633466136,8288.139442231075,8272.490039840637,8247.691899070385,8242.357237715803,8255.604249667995,8251.920318725099,8269.349269588314,8253.282868525896,8273.459495351926
97,1.0,9.0,8.0,8259.466666666667,8260.976,8276.141333333333,8279.682666666668,8252.897333333332,8269.78,8233.173333333334,8275.158666666666,8259.925333333333,8262.436,8212.849333333334,8279.273333333333,8290.34,8281.226666666667,8277.509333333333,8295.442666666666,8270.294666666667,8298.604,8264.364,8250.444,8261.02,8285.952,8238.112,8278.386666666667,8256.608,8288.968,8296.538666666667,8311.7,8265.069333333333,8284.592,8308.810666666666,8297.185333333333,8244.886666666667,8270.984,8270.929333333333,8240.137333333334,8251.593333333334,8320.138666666666,8286.768,8311.074666666667,8278.745333333334,8319.196,8302.181333333334,8294.328,8260.241333333333,8288.074666666667,8286.892,8299.372,8312.714666666667,8323.982666666667,8280.194666666666,8292.798666666667,8283.062666666667,8273.466666666667,8271.358666666667,8318.922666666667,8332.730666666666,8332.393333333333,8278.978666666666,8349.113333333333,8319.337333333333,8299.641333333333,8277.182666666668,8286.068,8293.938666666667,8345.946666666667,8292.2,8309.785333333333,8296.157333333333,8285.364,8284.449333333334,8317.438666666667,8295.677333333333,8317.886666666667,8280.769333333334,8283.876,8316.505333333333,8331.212,8335.262666666667,8304.929333333333,8287.621333333333,8343.562666666667,8296.985333333334,8334.314666666667,8321.3,8319.333333333334,8310.604,8344.276,8301.946666666667,8318.128,8296.373333333333,8294.185333333333,8310.366666666667,8322.361333333334,8314.52,8334.6,8340.476,8338.54,8293.433333333332,8309.064,8299.984,8350.249333333333,8341.170666666667,8360.424,8333.174666666666,8361.422666666667,8301.834666666668,8334.7,8318.713333333333,8335.073333333334,8308.708,8314.316,8327.889333333333,8354.165333333332,8321.230666666666,8350.937333333333,8319.342666666667,8352.862666666666,8286.997333333333,8301.010666666667,8299.541333333333,8354.22,8343.644,8366.108,8322.396,8319.370666666666,8305.045333333333,8322.588,8329.201333333333,8366.389333333333,8331.022666666666,8340.105333333333,8316.276,8376.876,8301.325333333334,8344.909333333333,8319.109333333334,8377.694666666666,8301.661333333333,8334.126666666667,8317.856,8353.833333333334,8336.529333333334,8350.968,8335.144,8366.957333333334,8322.514666666666,8294.618666666667,8247.172,8229.072,8271.738666666666,8273.033333333333,8253.750666666667,8257.646666666667,8242.152,8256.601333333334,8236.332,8222.376,8238.754666666666,8283.342666666667
98,1.0,9.0,9.0,8256.203125,8270.854166666666,8247.364583333334,8243.977864583334,8217.634114583334,8246.62890625,8244.184895833334,8252.248697916666,8246.859375,8247.486979166666,8251.109375,8275.795572916666,8243.837239583334,8262.444010416666,8238.768229166666,8292.389322916666,8225.0234375,8213.677083333334,8279.16015625,8279.33984375,8259.354166666666,8266.533854166666,8282.563802083334,8284.00390625,8237.669270833334,8294.296875,8257.372395833334,8251.587239583334,8227.235677083334,8257.56640625,8274.243489583334,8277.770833333334,8269.380208333334,8284.305989583334,8260.65234375,8244.60546875,8255.0234375,8287.744791666666,8284.3203125,8318.091145833334,8290.877604166666,8268.290364583334,8245.825520833334,8292.404947916666,8279.44921875,8283.470052083334,8292.27734375,8316.79296875,8292.170572916666,8307.725260416666,8281.92578125,8263.442708333334,8248.408854166666,8271.744791666666,8277.626302083334,8299.494791666666,8292.432291666666,8325.080729166666,8295.354166666666,8278.59375,8279.868489583334,8272.265625,8260.575520833334,8305.2265625,8287.373697916666,8268.41015625,8274.680989583334,8288.209635416666,8287.981770833334,8323.0390625,8308.315104166666,8308.703125,8264.701822916666,8291.216145833334,8325.56640625,8335.665364583334,8326.052083333334,8318.34375,8286.389322916666,8325.563802083334,8275.709635416666,8298.72265625,8284.817708333334,8317.678385416666,8321.46875,8339.735677083334,8295.973958333334,8303.369791666666,8292.596354166666,8324.266927083334,8332.20703125,8343.36328125,8348.752604166666,8335.34375,8304.62890625,8346.584635416666,8280.584635416666,8315.92578125,8333.127604166666,8332.51953125,8274.701822916666,8301.805989583334,8289.049479166666,8317.513020833334,8305.447916666666,8324.22265625,8297.700520833334,8327.29296875,8303.15625,8328.729166666666,8261.201822916666,8293.322916666666,8357.178385416666,8356.87890625,8308.209635416666,8321.881510416666,8272.559895833334,8308.475260416666,8359.166666666666,8334.279947916666,8343.83984375,8342.955729166666,8288.920572916666,8332.174479166666,8308.752604166666,8329.345052083334,8305.444010416666,8350.040364583334,8317.3984375,8340.548177083334,8318.276041666666,8316.180989583334,8296.591145833334,8330.126302083334,8300.4453125,8340.282552083334,8343.420572916666,8369.24609375,8313.69921875,8334.65625,8307.884114583334,8359.653645833334,8339.611979166666,8332.032552083334,8314.145833333334,8369.45703125,8368.915364583334,8322.662760416666,8257.397135416666,8249.171875,8259.932291666666,8261.740885416666,8241.078125,8292.182291666666,8245.194010416666,8272.325520833334,8269.826822916666,8254.303385416666,8263.3515625,8266.205729166666
99,1.0,9.0,10.0,8339.309210526315,8301.790789473684,8286.505263157895,8320.185526315789,8308.627631578947,8320.589473684211,8274.155263157894,8286.151315789473,8281.871052631579,8297.044736842105,8272.852631578948,8300.207894736843,8289.463157894737,8296.86447368421,8295.811842105262,8281.273684210526,8320.361842105263,8322.917105263157,8327.068421052632,8303.193421052632,8286.373684210526,8321.869736842105,8308.577631578948,8295.981578947369,8296.17894736842,8330.203947368422,8325.176315789473,8298.051315789473,8276.113157894737,8306.127631578947,8308.015789473684,8317.23947368421,8249.852631578948,8335.305263157894,8321.6,8336.898684210526,8334.731578947369,8331.334210526316,8289.9,8329.301315789473,8320.968421052632,8318.202631578948,8309.13947368421,8344.851315789474,8312.921052631578,8303.271052631579,8329.576315789474,8351.247368421053,8346.01447368421,8346.276315789473,8354.121052631579,8381.957894736843,8349.625,8369.352631578948,8337.993421052632,8347.636842105263,8300.213157894737,8337.401315789473,8330.282894736842,8385.128947368421,8322.473684210527,8331.97105263158,8310.627631578947,8346.994736842105,8337.023684210526,8363.965789473685,8336.086842105264,8355.021052631579,8331.659210526315,8343.030263157894,8324.964473684211,8379.815789473685,8343.931578947368,8350.894736842105,8357.464473684211,8397.122368421053,8349.786842105263,8372.780263157894,8335.66447368421,8351.671052631578,8316.417105263157,8354.997368421053,8365.36052631579,8396.936842105262,8357.069736842106,8363.598684210527,8369.317105263159,8407.106578947369,8333.507894736842,8362.872368421053,8343.51052631579,8380.151315789473,8350.57105263158,8381.834210526316,8374.727631578948,8378.656578947368,8326.381578947368,8364.992105263158,8360.434210526315,8347.536842105263,8397.276315789473,8412.069736842106,8365.177631578947,8419.022368421052,8373.935526315789,8361.740789473684,8359.556578947368,8397.194736842106,8370.45,8397.052631578947,8366.871052631579,8386.075,8376.130263157895,8406.3,8344.109210526316,8351.613157894737,8349.427631578947,8379.067105263159,8369.663157894736,8380.019736842105,8381.052631578947,8388.27894736842,8386.814473684211,8383.167105263157,8338.861842105263,8393.967105263158,8376.871052631579,8369.627631578947,8349.194736842106,8391.273684210526,8390.369736842105,8428.022368421052,8379.327631578948,8392.305263157894,8374.597368421053,8367.113157894737,8371.328947368422,8424.542105263157,8366.817105263159,8414.598684210527,8421.953947368422,8399.659210526315,8357.073684210527,8404.947368421053,8384.77894736842,8438.822368421053,8358.103947368421,8312.939473684211,8284.685526315789,8304.086842105264,8298.036842105263,8286.151315789473,8289.0,8283.386842105263,8282.992105263158,8293.453947368422,8293.088157894737,8314.644736842105,8280.592105263158,8318.267105263158
100,1.0,9.0,11.0,8216.457846952011,8258.365758754864,8276.211413748379,8298.487678339818,8291.322957198443,8306.927367055772,8291.568093385215,8314.837872892347,8287.73411154345,8331.335927367056,8297.412451361868,8303.529182879378,8292.241245136187,8298.110246433203,8275.677042801557,8289.260700389104,8281.188067444877,8284.601815823606,8290.712062256809,8323.459143968872,8297.44747081712,8291.463035019455,8303.909208819714,8337.809338521402,8297.586251621271,8343.79766536965,8303.52010376135,8325.577172503243,8298.35019455253,8307.158236057068,8318.18028534371,8307.103761348897,8293.642023346303,8313.96887159533,8308.658884565499,8346.08560311284,8303.287937743191,8299.426718547342,8297.36316472114,8295.714656290531,8310.342412451362,8367.23476005188,8332.750972762646,8357.782101167315,8300.984435797665,8339.697795071335,8302.964980544748,8329.367055771725,8334.603112840467,8375.217898832685,8342.302204928665,8327.7457846952,8309.85084306096,8341.14915693904,8330.804150453956,8319.282749675745,8307.690012970168,8336.96757457847,8317.752269779507,8331.88197146563,8303.04280155642,8313.586251621271,8358.23346303502,8355.93514915694,8289.700389105059,8352.150453955901,8357.561608300908,8336.690012970168,8364.132295719844,8360.167315175097,8318.002594033722,8366.035019455252,8310.033722438391,8334.05317769131,8346.110246433203,8356.821011673152,8382.662775616083,8405.805447470817,8362.542153047989,8339.124513618677,8364.89364461738,8400.123216601816,8347.20103761349,8393.127107652399,8354.360570687419,8400.699092088196,8346.312581063554,8347.625162127108,8376.345006485084,8396.623865110247,8397.26718547341,8385.145265888457,8358.337224383917,8411.308690012971,8376.390402075227,8367.610894941634,8363.536964980545,8390.96757457847,8348.155642023346,8400.509727626459,8352.395590142673,8381.922178988327,8361.846952010375,8387.25551232166,8367.858625162127,8359.678339818418,8376.570687418936,8376.83138780804,8357.59662775616,8395.111543450064,8340.887159533075,8382.656290531777,8372.006485084306,8397.98962386511,8365.044098573282,8362.287937743191,8355.884565499351,8359.543450064852,8382.984435797665,8372.62775616083,8341.543450064852,8386.505836575876,8359.44747081712,8371.976653696498,8358.926070038911,8402.71335927367,8360.18028534371,8409.098573281453,8352.623865110247,8384.631647211414,8379.219195849546,8390.634241245136,8335.953307392996,8350.614785992218,8361.71335927367,8413.03112840467,8369.114137483788,8401.814526588845,8386.815823605706,8392.271076523995,8347.0,8392.726329442283,8358.450064850844,8407.457846952011,8408.0,8434.060959792478,8399.198443579766,8346.976653696498,8272.101167315175,8299.119325551232,8333.931258106355,8324.894941634242,8303.035019455252,8297.573281452658,8298.91439688716,8324.813229571984,8270.61738002594,8254.86251621271,8266.40337224384,8271.273670557717
101,1.0,10.0,1.0,8219.786419753087,8280.586419753086,8223.598765432098,8234.727160493827,8199.27901234568,8236.716049382716,8263.00987654321,8264.161728395062,8248.745679012345,8245.574074074075,8233.114814814815,8286.464197530864,8265.93950617284,8227.481481481482,8211.56049382716,8239.14938271605,8238.420987654321,8248.767901234567,8206.353086419753,8255.346913580246,8245.25925925926,8260.358024691359,8224.017283950618,8254.806172839506,8241.866666666667,8251.596296296297,8249.646913580247,8260.85925925926,8254.344444444445,8250.579012345679,8251.60987654321,8277.398765432099,8250.58888888889,8276.691358024691,8266.95061728395,8280.777777777777,8246.277777777777,8299.032098765432,8260.141975308641,8285.796296296296,8290.89012345679,8279.303703703703,8241.101234567901,8294.174074074073,8253.206172839506,8299.444444444445,8280.583950617283,8296.387654320988,8264.656790123458,8296.054320987654,8268.797530864198,8270.556790123457,8290.751851851852,8295.862962962963,8278.895061728395,8319.793827160494,8251.67901234568,8312.74074074074,8296.888888888889,8297.087654320987,8286.155555555555,8311.340740740741,8310.203703703704,8321.604938271605,8266.592592592593,8295.503703703704,8304.761728395062,8279.358024691359,8301.664197530865,8313.102469135802,8282.007407407407,8317.382716049382,8270.41975308642,8295.379012345678,8278.904938271606,8283.467901234568,8290.753086419752,8310.051851851851,8301.013580246914,8305.60987654321,8285.05061728395,8310.967901234568,8277.461728395061,8302.317283950617,8298.734567901234,8321.895061728395,8274.775308641976,8302.403703703703,8297.479012345679,8296.117283950618,8299.420987654321,8309.551851851851,8277.530864197532,8305.035802469136,8288.113580246914,8295.097530864197,8285.074074074075,8311.493827160493,8307.67901234568,8294.425925925925,8272.353086419753,8316.192592592593,8307.054320987654,8296.786419753087,8279.508641975308,8339.227160493827,8315.143209876544,8317.285185185185,8306.20987654321,8311.50987654321,8258.160493827161,8303.546913580247,8261.187654320987,8302.228395061727,8279.27037037037,8282.40987654321,8275.755555555555,8319.107407407408,8319.641975308641,8307.913580246914,8288.407407407407,8350.714814814815,8309.971604938271,8338.54074074074,8293.286419753087,8346.558024691358,8335.618518518519,8330.328395061728,8258.304938271605,8317.912345679013,8316.29012345679,8309.301234567902,8294.287654320988,8305.472839506172,8251.861728395063,8327.912345679013,8320.438271604939,8325.23086419753,8315.274074074074,8332.456790123457,8305.812345679013,8320.844444444445,8321.634567901234,8360.940740740742,8320.707407407408,8351.81111111111,8324.817283950617,8292.21975308642,8250.904938271606,8271.356790123456,8253.617283950618,8245.308641975309,8224.203703703704,8243.767901234567,8241.940740740742,8247.143209876544,8217.861728395063,8236.238271604938,8252.685185185184,8271.781481481481
102,1.0,10.0,2.0,8222.077215189873,8232.801265822785,8222.29746835443,8212.377215189874,8188.286075949367,8228.587341772152,8230.45569620253,8277.83924050633,8210.475949367088,8233.896202531645,8234.039240506328,8248.893670886077,8230.181012658228,8225.135443037974,8232.763291139241,8270.882278481013,8215.177215189873,8242.769620253164,8184.446835443038,8230.686075949367,8223.796202531645,8246.440506329114,8252.63417721519,8274.613924050633,8224.935443037975,8290.272151898735,8272.655696202532,8255.70506329114,8266.121518987342,8263.935443037975,8239.810126582279,8287.284810126583,8288.669620253164,8275.158227848102,8288.2417721519,8266.640506329113,8258.732911392404,8296.253164556962,8277.220253164556,8280.015189873418,8247.974683544304,8265.825316455695,8273.420253164557,8323.594936708861,8278.859493670887,8300.459493670885,8278.706329113924,8260.97341772152,8299.874683544303,8300.468354430379,8267.554430379747,8290.420253164557,8298.691139240505,8302.496202531645,8281.903797468354,8276.426582278482,8248.93924050633,8266.678481012657,8253.040506329115,8330.062025316456,8318.025316455696,8324.789873417722,8285.853164556962,8336.889873417722,8290.174683544305,8250.93924050633,8270.945569620253,8326.718987341772,8274.756962025316,8281.608860759494,8272.279746835444,8327.82911392405,8291.02911392405,8354.46582278481,8324.673417721518,8302.792405063292,8289.49746835443,8303.362025316455,8284.030379746835,8316.210126582278,8254.667088607595,8276.337974683544,8279.767088607596,8329.940506329114,8309.196202531646,8313.183544303798,8261.36582278481,8251.482278481013,8253.274683544303,8314.793670886076,8277.988607594936,8281.422784810127,8267.121518987342,8305.7417721519,8286.269620253164,8308.691139240505,8309.711392405063,8318.201265822785,8279.993670886075,8295.56329113924,8282.351898734178,8322.711392405063,8297.397468354431,8284.49746835443,8306.186075949367,8276.6,8257.23924050633,8277.03670886076,8283.054430379747,8331.630379746835,8345.983544303797,8317.820253164557,8265.948101265823,8291.791139240506,8263.177215189873,8309.312658227847,8287.932911392405,8321.530379746835,8319.03417721519,8293.403797468354,8281.20506329114,8334.227848101265,8267.320253164557,8310.474683544304,8282.079746835443,8323.777215189873,8300.535443037974,8295.072151898734,8266.808860759495,8298.8,8255.740506329113,8291.612658227848,8310.679746835443,8293.753164556962,8307.245569620252,8306.311392405063,8274.478481012658,8296.715189873417,8267.846835443039,8316.469620253165,8279.644303797468,8328.027848101266,8292.945569620253,8314.67088607595,8300.246835443038,8334.2417721519,8308.792405063292,8302.855696202532,8219.979746835443,8259.327848101266,8259.887341772152,8292.937974683544,8235.112658227848,8206.011392405064,8203.943037974683,8239.498734177216,8231.092405063291,8262.981012658227,8229.896202531645,8237.925316455696
103,1.0,10.0,3.0,8302.11123986095,8269.054461181924,8222.268829663963,8305.6292004635,8251.500579374277,8225.19930475087,8209.198146002318,8242.486674391657,8255.920046349942,8269.78563151796,8283.938586326767,8292.28157589803,8251.505214368482,8276.995365005794,8248.259559675551,8264.892236384705,8257.21436848204,8312.19351100811,8291.964078794901,8300.323290845887,8269.885283893394,8289.997682502897,8279.662804171494,8297.60718424102,8248.928157589802,8265.101969872538,8285.217844727695,8288.703360370799,8294.811123986095,8310.655851680185,8316.448435689455,8328.797219003476,8298.025492468134,8300.446118192353,8318.779837775202,8325.982618771726,8305.078794901507,8293.726535341832,8270.917728852839,8287.48899188876,8299.206257242178,8340.234067207415,8315.409038238702,8299.409038238702,8261.428736964079,8301.256083429897,8340.41483198146,8313.842410196987,8283.426419466976,8312.180764774044,8276.72537659328,8334.923522595596,8295.701042873696,8295.603707995366,8297.110081112398,8327.804171494785,8336.239860950174,8337.597914252607,8301.263035921205,8329.21436848204,8302.749710312863,8319.49710312862,8303.493626882966,8342.922363847045,8322.409038238702,8334.801853997682,8295.433371958285,8313.071842410198,8276.290845886442,8306.174971031287,8322.228273464658,8336.898030127462,8304.056778679027,8351.914252607185,8332.514484356894,8362.624565469294,8322.101969872538,8316.440324449595,8309.811123986095,8340.052143684821,8292.40787949015,8332.409038238702,8320.13325608343,8342.070683661645,8309.256083429897,8310.869061413674,8292.20741599073,8350.597914252607,8330.987253765932,8340.971031286212,8278.685979142527,8350.038238702202,8332.680185399768,8330.025492468134,8293.400926998842,8317.485515643106,8306.107763615295,8310.237543453071,8270.782155272305,8290.327925840093,8316.872537659328,8339.542294322133,8279.7775202781,8338.961761297798,8320.546929316339,8360.01506373117,8336.00811123986,8332.60718424102,8325.789107763616,8326.612977983777,8292.42989571263,8316.726535341832,8291.521436848205,8330.648899188876,8324.618771726535,8366.5932792584,8333.935110081113,8336.203939745075,8293.937427578216,8337.210892236384,8306.782155272305,8310.898030127462,8302.594438006952,8317.82271147161,8310.91077636153,8335.683661645422,8334.732329084589,8353.092699884126,8300.753186558517,8336.010428736965,8294.833140208575,8343.917728852839,8321.161066048668,8331.232908458864,8304.060254924681,8337.130938586326,8306.931633835458,8341.990730011588,8326.231749710312,8336.947856315179,8328.539976825028,8339.052143684821,8301.529548088065,8353.256083429897,8320.793742757822,8361.490150637312,8346.849362688297,8284.939745075319,8255.50289687138,8268.07300115875,8278.64426419467,8238.91888760139,8250.286210892236,8291.893395133256,8251.654692931634,8286.794901506373,8223.922363847045,8278.960602549247,8221.44380069525,8264.68250289687
104,1.0,10.0,4.0,8207.241421568628,8241.099264705883,8229.052696078432,8237.47181372549,8178.920343137255,8217.533088235294,8215.734068627451,8235.808823529413,8233.351715686274,8226.892156862745,8171.083333333333,8219.024509803921,8248.197303921568,8250.329656862745,8244.575980392157,8252.616421568628,8229.273284313726,8237.178921568628,8246.583333333334,8268.854166666666,8266.829656862745,8254.234068627451,8251.823529411764,8254.563725490196,8222.359068627451,8255.052696078432,8272.136029411764,8271.299019607843,8237.188725490196,8236.823529411764,8267.920343137255,8268.582107843138,8265.305147058823,8233.911764705883,8249.656862745098,8272.946078431372,8259.723039215687,8259.623774509804,8252.66911764706,8277.698529411764,8238.774509803921,8255.22181372549,8256.072303921568,8270.616421568628,8264.839460784313,8250.91544117647,8253.723039215687,8290.737745098038,8285.167892156862,8289.595588235294,8273.424019607843,8296.22181372549,8279.886029411764,8316.787990196079,8303.785539215687,8318.448529411764,8283.485294117647,8298.10661764706,8259.079656862745,8262.258578431372,8272.77818627451,8270.987745098038,8260.72794117647,8280.69362745098,8247.226715686274,8273.155637254902,8236.116421568628,8304.70588235294,8284.857843137255,8314.361519607843,8273.009803921568,8297.115196078432,8264.019607843138,8290.191176470587,8266.29044117647,8278.208333333334,8265.997549019608,8291.97794117647,8272.273284313726,8304.747549019608,8265.765931372549,8305.555147058823,8249.023284313726,8264.014705882353,8276.875,8309.767156862745,8269.145833333334,8297.203431372549,8291.51838235294,8305.327205882353,8271.900735294117,8290.011029411764,8270.13112745098,8284.63112745098,8257.207107843138,8282.72794117647,8287.797794117647,8309.552696078432,8270.411764705883,8291.270833333334,8267.009803921568,8266.735294117647,8268.057598039215,8340.289215686274,8260.198529411764,8273.00612745098,8301.450980392157,8313.757352941177,8301.088235294117,8325.616421568628,8280.781862745098,8301.644607843138,8317.83455882353,8329.762254901962,8281.95588235294,8322.151960784313,8298.577205882353,8286.497549019608,8290.520833333334,8312.252450980392,8295.449754901962,8314.59068627451,8301.503676470587,8294.126225490196,8270.28431372549,8300.194852941177,8285.077205882353,8334.6875,8288.11887254902,8285.175245098038,8275.33088235294,8322.191176470587,8324.987745098038,8335.968137254902,8289.922794117647,8298.20955882353,8291.480392156862,8327.949754901962,8293.039215686274,8295.512254901962,8287.171568627451,8309.860294117647,8296.611519607843,8327.966911764706,8289.751225490196,8284.216911764706,8280.223039215687,8238.58088235294,8180.5392156862745,8245.904411764706,8220.925245098038,8243.551470588236,8241.042892156862,8233.35294117647,8227.726715686274,8212.279411764706,8195.291666666666,8224.23161764706,8208.041666666666,8228.337009803921
105,1.0,10.0,5.0,8288.426229508197,8315.256830601093,8280.387978142076,8295.542349726777,8253.588797814207,8303.342896174863,8332.636612021857,8336.112021857924,8310.758196721312,8301.442622950819,8298.00956284153,8300.79781420765,8298.922131147541,8294.618852459016,8265.52049180328,8274.174863387978,8320.97131147541,8344.733606557376,8298.732240437159,8334.495901639344,8292.256830601093,8304.430327868853,8291.993169398907,8306.986338797815,8272.15300546448,8329.647540983606,8337.357923497268,8339.48087431694,8337.823770491803,8347.459016393443,8338.124316939891,8344.437158469946,8339.088797814207,8341.49863387978,8329.637978142076,8342.890710382513,8349.07650273224,8330.758196721312,8331.478142076503,8358.651639344262,8326.937158469946,8347.437158469946,8330.27868852459,8335.515027322404,8339.831967213115,8360.841530054644,8323.598360655738,8352.51912568306,8318.374316939891,8339.889344262296,8333.890710382513,8358.72131147541,8350.233606557376,8341.394808743169,8335.411202185793,8357.33606557377,8331.668032786885,8341.67349726776,8337.043715846994,8367.478142076503,8346.468579234972,8368.405737704918,8340.88524590164,8339.449453551913,8335.535519125682,8358.959016393443,8373.207650273223,8386.905737704918,8346.609289617487,8320.493169398907,8304.821038251366,8319.49043715847,8322.33606557377,8352.41393442623,8365.11612021858,8370.523224043716,8325.811475409837,8367.508196721312,8366.554644808743,8361.808743169398,8335.397540983606,8375.897540983606,8342.195355191257,8370.855191256831,8336.420765027322,8331.058743169398,8322.060109289618,8378.833333333334,8329.534153005465,8345.695355191257,8355.166666666666,8368.079234972678,8365.210382513662,8393.042349726777,8346.034153005465,8390.792349726777,8350.812841530054,8332.314207650274,8307.636612021857,8336.777322404372,8308.572404371585,8362.553278688525,8338.217213114754,8322.16393442623,8341.438524590163,8375.275956284153,8382.632513661201,8380.736338797815,8354.63524590164,8395.021857923497,8362.807377049181,8363.222677595628,8368.976775956284,8392.058743169398,8370.24863387978,8381.426229508197,8317.870218579235,8363.57650273224,8349.282786885246,8373.032786885246,8339.905737704918,8397.286885245901,8342.775956284153,8365.036885245901,8356.137978142076,8397.942622950819,8351.060109289618,8360.120218579235,8362.486338797815,8367.22950819672,8359.50136612022,8380.646174863388,8349.610655737704,8385.206284153006,8384.956284153006,8367.199453551913,8359.975409836066,8421.974043715847,8391.0,8406.51912568306,8364.935792349726,8374.916666666666,8361.68169398907,8402.639344262296,8366.0,8399.120218579235,8355.169398907105,8348.6543715847,8254.457650273223,8276.760928961749,8269.795081967213,8305.075136612022,8269.092896174863,8289.986338797815,8267.598360655738,8297.97950819672,8283.920765027322,8275.258196721312,8267.16393442623,8295.651639344262
